South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1401,Early German Grammar,DB2Z1@UoNEHT.ac.uk,AG1Z1@UoNEHT.ac.uk,,59.0,0.0,7.0,0.0 South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1402,Basic Creative Writing,AT2Z1@UoNEHT.ac.uk,,,52.0,15.0,,
South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1403,Early Wider Media,JM8Z1@UoNEHT.ac.uk,JM3Z1@UoNEHT.ac.uk,BW2Z1@UoNEHT.ac.uk,27.0,5.0,1.0, South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1404,Introduction to Formal Speech,DS3Z1@UoNEHT.ac.uk,CT2Z1@UoNEHT.ac.uk,,20.0,4.0,9.0,
South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1405,Beginner's Rhetoric,JK1Z1@UoNEHT.ac.uk,SW1Z1@UoNEHT.ac.uk,,20.0,8.0,, South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1406,Early German Literature,MS3Z1@UoNEHT.ac.uk,,,51.0,10.0,3.0,
South Alejandrotown, WI 97530",+1-368-294-9191x99069,GER1407,Beginner's Poetics,KS2Z1@UoNEHT.ac.uk,MM1Z1@UoNEHT.ac.uk,,9.0,5.0,, South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3401,Field Poetics,RM3Z1@UoNEHT.ac.uk,,,66.0,5.0,0.0,
South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3402,Mastering Wider Media,MB1Z1@UoNEHT.ac.uk,,,56.0,22.0,, South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3403,Field English Literature,JS2Z1@UoNEHT.ac.uk,CC1Z1@UoNEHT.ac.uk,,,4.0,7.0,2.0
South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3404,Advanced Formal Speech,AE1Z1@UoNEHT.ac.uk,RC1Z1@UoNEHT.ac.uk,,,48.0,50.0, South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3405,Practical English Grammar,LG1Z1@UoNEHT.ac.uk,JS2Z1@UoNEHT.ac.uk,NC1Z1@UoNEHT.ac.uk,71.0,2.0,10.0,
South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3406,Field Rhetoric,MD1Z1@UoNEHT.ac.uk,,,62.0,18.0,, South Alexandratown, CO 75564",+1-992-456-9654x829,ENG3407,Field Creative Writing,MH2Z1@UoNEHT.ac.uk,,,4.0,0.0,3.0,
South Alyssaville, IN 22075",(663)336-9411x5247,ENG2401,Prototypical Poetics,CC1Z1@UoNEHT.ac.uk,JS2Z1@UoNEHT.ac.uk,,79.0,1.0,4.0, South Alyssaville, IN 22075",(663)336-9411x5247,ENG2402,Intermediate Creative Writing,KB1Z1@UoNEHT.ac.uk,JW1Z1@UoNEHT.ac.uk,,19.0,1.0,8.0,13.0
South Alyssaville, IN 22075",(663)336-9411x5247,ENG2403,Prototypical English Literature,KC1Z1@UoNEHT.ac.uk,NW1Z1@UoNEHT.ac.uk,SL1Z1@UoNEHT.ac.uk,,28.0,9.0,9.0 South Alyssaville, IN 22075",(663)336-9411x5247,ENG2404,Prototypical Formal Speech,TB1Z1@UoNEHT.ac.uk,CC2Z1@UoNEHT.ac.uk,MS4Z1@UoNEHT.ac.uk,10.0,0.0,3.0,
South Alyssaville, IN 22075",(663)336-9411x5247,ENG2405,Prototypical Wider Media,KB1Z1@UoNEHT.ac.uk,,,56.0,10.0,2.0, South Alyssaville, IN 22075",(663)336-9411x5247,ENG2406,Structured English Grammar,RM3Z1@UoNEHT.ac.uk,,,32.0,16.0,,
South Alyssaville, IN 22075",(663)336-9411x5247,ENG2407,Advanced Rhetoric,EH1Z1@UoNEHT.ac.uk,,,14.0,12.0,, South Alyssaville, IN 22075",,ENG4401,Theoretical Rhetoric,MR1Z1@UoNEHT.ac.uk,EH1Z1@UoNEHT.ac.uk,RR1Z1@UoNEHT.ac.uk,64.0,,,
South Alyssaville, IN 22075",,ENG4402,Master's English Grammar,DS1Z1@UoNEHT.ac.uk,NC1Z1@UoNEHT.ac.uk,,67.0,6.0,7.0, South Alyssaville, IN 22075",,ENG4403,Master's Creative Writing,KB1Z1@UoNEHT.ac.uk,,,25.0,5.0,12.0,19.0
South Alyssaville, IN 22075",,ENG4404,Expert Poetics,TM1Z1@UoNEHT.ac.uk,NY1Z1@UoNEHT.ac.uk,CC1Z1@UoNEHT.ac.uk,,23.0,22.0,2.0 South Alyssaville, IN 22075",,ENG4405,Expert Formal Speech,KB1Z1@UoNEHT.ac.uk,RR1Z1@UoNEHT.ac.uk,,,21.0,8.0,
South Alyssaville, IN 22075",,ENG4406,Expert Wider Media,MD1Z1@UoNEHT.ac.uk,LG1Z1@UoNEHT.ac.uk,KS2Z1@UoNEHT.ac.uk,49.0,30.0,, South Alyssaville, IN 22075",,ENG4407,Master's English Literature,YC1Z1@UoNEHT.ac.uk,JC1Z1@UoNEHT.ac.uk,LH1Z1@UoNEHT.ac.uk,8.0,5.0,,
South Amanda, AR 92225",,COMP1401,Basic Modelling,JH3Z1@UoNEHT.ac.uk,ET1Z1@UoNEHT.ac.uk,CJ1Z1@UoNEHT.ac.uk,38.0,18.0,, South Amanda, AR 92225",,COMP1402,Early Design,GB1Z1@UoNEHT.ac.uk,,,66.0,0.0,9.0,
South Amanda, AR 92225",,COMP1403,Beginner's Algorithms,KW2Z1@UoNEHT.ac.uk,JG6Z1@UoNEHT.ac.uk,CV1Z1@UoNEHT.ac.uk,45.0,6.0,3.0, South Amanda, AR 92225",,COMP1404,Early Software,TG1Z1@UoNEHT.ac.uk,CD1Z1@UoNEHT.ac.uk,,5.0,0.0,2.0,
South Amanda, AR 92225",,COMP1405,Basic Ethics and Standards,FM1Z1@UoNEHT.ac.uk,DS7Z1@UoNEHT.ac.uk,,68.0,13.0,, South Amanda, AR 92225",,COMP1406,Foundational Statistics,TW1Z1@UoNEHT.ac.uk,MH3Z1@UoNEHT.ac.uk,DS7Z1@UoNEHT.ac.uk,66.0,17.0,,
South Amanda, AR 92225",,COMP1407,Basic Programming,MH3Z1@UoNEHT.ac.uk,KS4Z1@UoNEHT.ac.uk,AK1Z1@UoNEHT.ac.uk,3.0,4.0,2.0, South Amandaborough, NY 58923",834.477.2008x7141,FINE1401,Basic Landscapes,CM2Z1@UoNEHT.ac.uk,AD6Z1@UoNEHT.ac.uk,,12.0,1.0,5.0,4.0
South Amandaborough, NY 58923",834.477.2008x7141,FINE1402,Early Sketching,JO1Z1@UoNEHT.ac.uk,,,10.0,7.0,, South Amandaborough, NY 58923",834.477.2008x7141,FINE1403,Beginner's Painting,AM1Z1@UoNEHT.ac.uk,MS5Z1@UoNEHT.ac.uk,,8.0,5.0,5.0,0.0
South Amandaborough, NY 58923",834.477.2008x7141,FINE1404,Foundational Charcoal,JG3Z1@UoNEHT.ac.uk,HS1Z1@UoNEHT.ac.uk,,60.0,9.0,2.0, South Amandaborough, NY 58923",834.477.2008x7141,FINE1405,Early Portraits,HR1Z1@UoNEHT.ac.uk,RJ1Z1@UoNEHT.ac.uk,,4.0,4.0,8.0,3.0
South Amandachester, PR 97349",884-323-8314x304,ELEC3401,Advanced Modelling,JG1Z1@UoNEHT.ac.uk,,,42.0,7.0,4.0, South Amandachester, PR 97349",884-323-8314x304,ELEC3402,Field Programming,EH2Z1@UoNEHT.ac.uk,TC1Z1@UoNEHT.ac.uk,LK1Z1@UoNEHT.ac.uk,34.0,7.0,,
South Amandachester, PR 97349",884-323-8314x304,ELEC3403,Mastering Ethics and Standards,WR1Z1@UoNEHT.ac.uk,,,17.0,8.0,6.0, South Amandachester, PR 97349",884-323-8314x304,ELEC3404,Advanced Microsystems,RR2Z1@UoNEHT.ac.uk,,,66.0,,,
South Amandachester, PR 97349",884-323-8314x304,ELEC3405,Field Design,LN1Z1@UoNEHT.ac.uk,,,39.0,22.0,, South Amandachester, PR 97349",884-323-8314x304,ELEC3406,Field Hardware,CL1Z1@UoNEHT.ac.uk,CH1Z1@UoNEHT.ac.uk,MJ1Z1@UoNEHT.ac.uk,2.0,27.0,,
South Amandachester, PR 97349",884-323-8314x304,ELEC3407,Practical Statistics,SA2Z1@UoNEHT.ac.uk,AW1Z1@UoNEHT.ac.uk,RM1Z1@UoNEHT.ac.uk,,5.0,4.0,4.0 South Amanda, DE 89081",209-794-9526x76362,FREN2401,Advanced Wider Media,MS4Z1@UoNEHT.ac.uk,,,,5.0,38.0,
South Amanda, DE 89081",209-794-9526x76362,FREN2402,Prototypical Rhetoric,EH1Z1@UoNEHT.ac.uk,JC4Z1@UoNEHT.ac.uk,,,33.0,22.0,16.0 South Amanda, DE 89081",209-794-9526x76362,FREN2403,Prototypical French Literature,JL1Z1@UoNEHT.ac.uk,AL1Z1@UoNEHT.ac.uk,CS1Z1@UoNEHT.ac.uk,8.0,7.0,24.0,9.0
South Amanda, DE 89081",209-794-9526x76362,FREN2404,Prototypical Creative Writing,KC1Z1@UoNEHT.ac.uk,,,,25.0,12.0,4.0 South Amanda, DE 89081",209-794-9526x76362,FREN2405,Intermediate French Grammar,TM2Z1@UoNEHT.ac.uk,,,,6.0,7.0,28.0
South Amanda, DE 89081",209-794-9526x76362,FREN2406,Intermediate Poetics,YC1Z1@UoNEHT.ac.uk,BH1Z1@UoNEHT.ac.uk,,29.0,7.0,6.0, South Amanda, DE 89081",209-794-9526x76362,FREN2407,Structured Formal Speech,JD3Z1@UoNEHT.ac.uk,CC2Z1@UoNEHT.ac.uk,,97.0,,,
South Amanda, DE 89081",952-334-5032x6741,FREN1401,Basic Rhetoric,RR4Z1@UoNEHT.ac.uk,CH2Z1@UoNEHT.ac.uk,TM1Z1@UoNEHT.ac.uk,54.0,7.0,, South Amanda, DE 89081",952-334-5032x6741,FREN1402,Introduction to Formal Speech,KB3Z1@UoNEHT.ac.uk,AG1Z1@UoNEHT.ac.uk,,35.0,5.0,2.0,0.0
South Amanda, DE 89081",952-334-5032x6741,FREN1403,Basic Wider Media,DF1Z1@UoNEHT.ac.uk,,,51.0,0.0,9.0, South Amanda, DE 89081",952-334-5032x6741,FREN1404,Basic French Literature,RR1Z1@UoNEHT.ac.uk,,,51.0,5.0,4.0,5.0
South Amanda, DE 89081",952-334-5032x6741,FREN1405,Foundational Poetics,JJ2Z1@UoNEHT.ac.uk,,,78.0,2.0,0.0,1.0 South Amanda, DE 89081",952-334-5032x6741,FREN1406,Beginner's Creative Writing,KS3Z1@UoNEHT.ac.uk,ML1Z1@UoNEHT.ac.uk,,23.0,12.0,,
South Amanda, DE 89081",952-334-5032x6741,FREN1407,Introduction to French Grammar,ML1Z1@UoNEHT.ac.uk,,,3.0,7.0,6.0, South Amanda, MO 38687",+1-498-229-1255x19766,FINE2401,Advanced Charcoal,RS1Z1@UoNEHT.ac.uk,,,49.0,15.0,,
South Amanda, MO 38687",+1-498-229-1255x19766,FINE2402,Prototypical Portraits,BK1Z1@UoNEHT.ac.uk,LM1Z1@UoNEHT.ac.uk,MS2Z1@UoNEHT.ac.uk,,7.0,12.0,5.0 South Amanda, MO 38687",+1-498-229-1255x19766,FINE2403,Intermediate Sketching,JJ3Z1@UoNEHT.ac.uk,MW2Z1@UoNEHT.ac.uk,MK2Z1@UoNEHT.ac.uk,,27.0,6.0,31.0
South Amanda, MO 38687",+1-498-229-1255x19766,FINE2404,Structured Landscapes,LM1Z1@UoNEHT.ac.uk,,,,1.0,16.0,27.0 South Amanda, MO 38687",+1-498-229-1255x19766,FINE2405,Advanced Painting,RS1Z1@UoNEHT.ac.uk,,,,40.0,40.0,
South Amyton, CA 78422",312.475.4624x7857,ANIM2401,Structured Animation,MM2Z1@UoNEHT.ac.uk,,,65.0,,, South Amyton, CA 78422",312.475.4624x7857,ANIM2402,Advanced Rigging,TF1Z1@UoNEHT.ac.uk,WM1Z1@UoNEHT.ac.uk,,,32.0,24.0,
South Amyton, CA 78422",312.475.4624x7857,ANIM2403,Intermediate Blending,JB1Z1@UoNEHT.ac.uk,,,22.0,1.0,, South Amyton, CA 78422",312.475.4624x7857,ANIM2404,Prototypical Lighting,TF1Z1@UoNEHT.ac.uk,,,,18.0,19.0,19.0
South Amyton, CA 78422",312.475.4624x7857,ANIM2405,Prototypical Modelling,SA1Z1@UoNEHT.ac.uk,AM1Z1@UoNEHT.ac.uk,CC3Z1@UoNEHT.ac.uk,22.0,,, South Anna, VI 54512",,ANIM4401,Master's Animation,SC1Z1@UoNEHT.ac.uk,,,32.0,29.0,,
South Anna, VI 54512",,ANIM4402,Theoretical Rigging,AD1Z1@UoNEHT.ac.uk,,,77.0,,, South Anna, VI 54512",,ANIM4403,Expert Blending,GD1Z1@UoNEHT.ac.uk,,,2.0,,,
South Anna, VI 54512",,ANIM4404,Theoretical Modelling,JB1Z1@UoNEHT.ac.uk,,,,17.0,12.0,19.0 South Anna, VI 54512",,ANIM4405,Mastering Lighting,HS1Z1@UoNEHT.ac.uk,SC1Z1@UoNEHT.ac.uk,MS1Z1@UoNEHT.ac.uk,74.0,1.0,10.0,
South Annette, PW 99752",2367359184,ANIM3401,Mastering Blending,LM2Z1@UoNEHT.ac.uk,NC2Z1@UoNEHT.ac.uk,MS2Z1@UoNEHT.ac.uk,95.0,,, South Annette, PW 99752",2367359184,ANIM3402,Mastering Lighting,MS1Z1@UoNEHT.ac.uk,DM1Z1@UoNEHT.ac.uk,,58.0,18.0,,
South Annette, PW 99752",2367359184,ANIM3403,Practical Animation,JD2Z1@UoNEHT.ac.uk,NL1Z1@UoNEHT.ac.uk,MA1Z1@UoNEHT.ac.uk,2.0,9.0,7.0,11.0 South Annette, PW 99752",2367359184,ANIM3404,Practical Modelling,DM1Z1@UoNEHT.ac.uk,MA1Z1@UoNEHT.ac.uk,,30.0,7.0,,
South Annette, PW 99752",2367359184,ANIM3405,Mastering Rigging,MM2Z1@UoNEHT.ac.uk,,,,24.0,45.0, South Anthonyborough, CA 63403",,FINE3401,Field Sketching,JR1Z1@UoNEHT.ac.uk,,,42.0,7.0,,
South Anthonyborough, CA 63403",,FINE3402,Mastering Portraits,RF1Z1@UoNEHT.ac.uk,DS2Z1@UoNEHT.ac.uk,,22.0,4.0,8.0,5.0 South Anthonyborough, CA 63403",,FINE3403,Advanced Landscapes,DG1Z1@UoNEHT.ac.uk,HS1Z1@UoNEHT.ac.uk,,,1.0,24.0,19.0
South Anthonyborough, CA 63403",,FINE3404,Mastering Charcoal,JR2Z1@UoNEHT.ac.uk,SN1Z1@UoNEHT.ac.uk,HS2Z1@UoNEHT.ac.uk,24.0,,, South Anthonyborough, CA 63403",,FINE3405,Advanced Painting,HD1Z1@UoNEHT.ac.uk,,,,3.0,14.0,7.0
South Audreyfurt, NE 52474",(509)288-5952,FREN3401,Advanced Wider Media,LG1Z1@UoNEHT.ac.uk,MM3Z1@UoNEHT.ac.uk,,42.0,,, South Audreyfurt, NE 52474",(509)288-5952,FREN3402,Practical Rhetoric,KS2Z1@UoNEHT.ac.uk,,,63.0,8.0,1.0,
South Audreyfurt, NE 52474",(509)288-5952,FREN3403,Practical Formal Speech,BE1Z1@UoNEHT.ac.uk,,,40.0,,, South Audreyfurt, NE 52474",(509)288-5952,FREN3404,Advanced French Grammar,MS3Z1@UoNEHT.ac.uk,,,53.0,13.0,,
South Audreyfurt, NE 52474",(509)288-5952,FREN3405,Advanced Creative Writing,NC1Z1@UoNEHT.ac.uk,,,16.0,18.0,, South Audreyfurt, NE 52474",(509)288-5952,FREN3406,Mastering French Literature,MS4Z1@UoNEHT.ac.uk,,,10.0,21.0,,
South Audreyfurt, NE 52474",(509)288-5952,FREN3407,Mastering Poetics,AE1Z1@UoNEHT.ac.uk,NY1Z1@UoNEHT.ac.uk,,0.0,18.0,11.0,9.0 South Austinborough, SD 14012",,GER3401,Mastering German Grammar,KB1Z1@UoNEHT.ac.uk,,,5.0,8.0,1.0,
South Austinborough, SD 14012",,GER3402,Advanced German Literature,CS1Z1@UoNEHT.ac.uk,,,40.0,6.0,8.0, South Austinborough, SD 14012",,GER3403,Mastering Poetics,AT2Z1@UoNEHT.ac.uk,JD3Z1@UoNEHT.ac.uk,EM1Z1@UoNEHT.ac.uk,40.0,8.0,,
South Austinborough, SD 14012",,GER3404,Field Rhetoric,MM1Z1@UoNEHT.ac.uk,,,59.0,14.0,, South Austinborough, SD 14012",,GER3405,Field Creative Writing,JC1Z1@UoNEHT.ac.uk,,,90.0,,,
South Austinborough, SD 14012",,GER3406,Practical Formal Speech,JM1Z1@UoNEHT.ac.uk,,,5.0,3.0,9.0,15.0 South Austinborough, SD 14012",,GER3407,Field Wider Media,BE2Z1@UoNEHT.ac.uk,JM3Z1@UoNEHT.ac.uk,,,23.0,0.0,30.0
South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2401,Intermediate Design,FM1Z1@UoNEHT.ac.uk,LP1Z1@UoNEHT.ac.uk,TM3Z1@UoNEHT.ac.uk,,29.0,21.0, South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2402,Advanced Ethics and Standards,KB2Z1@UoNEHT.ac.uk,JR3Z1@UoNEHT.ac.uk,CM3Z1@UoNEHT.ac.uk,,0.0,42.0,
South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2403,Advanced Software,JS4Z1@UoNEHT.ac.uk,MN1Z1@UoNEHT.ac.uk,,33.0,3.0,, South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2404,Intermediate Algorithms,CJ2Z1@UoNEHT.ac.uk,JS4Z1@UoNEHT.ac.uk,,71.0,3.0,2.0,
South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2405,Advanced Statistics,BM1Z1@UoNEHT.ac.uk,KR1Z1@UoNEHT.ac.uk,EF1Z1@UoNEHT.ac.uk,92.0,,, South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2406,Advanced Modelling,JG1Z1@UoNEHT.ac.uk,EL1Z1@UoNEHT.ac.uk,CV1Z1@UoNEHT.ac.uk,,37.0,44.0,
South Austinfurt, MN 92843",001-797-996-8929x0333,COMP2407,Prototypical Programming,GB1Z1@UoNEHT.ac.uk,,,19.0,17.0,, South Brandonburgh, MH 05152",7864554010,GER3401,Mastering German Grammar,KB1Z1@UoNEHT.ac.uk,,,77.0,6.0,3.0,
South Brandonburgh, MH 05152",7864554010,GER3402,Advanced German Literature,CS1Z1@UoNEHT.ac.uk,,,11.0,1.0,1.0, South Brandonburgh, MH 05152",7864554010,GER3403,Mastering Poetics,AT2Z1@UoNEHT.ac.uk,JD3Z1@UoNEHT.ac.uk,EM1Z1@UoNEHT.ac.uk,31.0,20.0,,
South Brandonburgh, MH 05152",7864554010,GER3404,Field Rhetoric,MM1Z1@UoNEHT.ac.uk,,,32.0,29.0,, South Brandonburgh, MH 05152",7864554010,GER3405,Field Creative Writing,JC1Z1@UoNEHT.ac.uk,,,62.0,,,
South Brandonburgh, MH 05152",7864554010,GER3406,Practical Formal Speech,JM1Z1@UoNEHT.ac.uk,,,13.0,16.0,20.0,16.0 South Brandonburgh, MH 05152",7864554010,GER3407,Field Wider Media,BE2Z1@UoNEHT.ac.uk,JM3Z1@UoNEHT.ac.uk,,,8.0,8.0,24.0
South Brandonburgh, MH 05152",,GER2401,Prototypical Creative Writing,MS3Z1@UoNEHT.ac.uk,,,88.0,,, South Brandonburgh, MH 05152",,GER2402,Intermediate Formal Speech,JL1Z1@UoNEHT.ac.uk,DA1Z1@UoNEHT.ac.uk,EL2Z1@UoNEHT.ac.uk,,47.0,27.0,
South Brandonburgh, MH 05152",,GER2403,Advanced Poetics,AL1Z1@UoNEHT.ac.uk,,,60.0,31.0,, South Brandonburgh, MH 05152",,GER2404,Intermediate German Literature,LC1Z1@UoNEHT.ac.uk,DM3Z1@UoNEHT.ac.uk,,36.0,21.0,,
South Brandonburgh, MH 05152",,GER2405,Intermediate German Grammar,FF1Z1@UoNEHT.ac.uk,JJ2Z1@UoNEHT.ac.uk,BW2Z1@UoNEHT.ac.uk,43.0,16.0,, South Brandonburgh, MH 05152",,GER2406,Advanced Wider Media,KS2Z1@UoNEHT.ac.uk,CH3Z1@UoNEHT.ac.uk,BE1Z1@UoNEHT.ac.uk,49.0,33.0,,
South Brandonburgh, MH 05152",,GER2407,Advanced Rhetoric,MH2Z1@UoNEHT.ac.uk,SL1Z1@UoNEHT.ac.uk,,12.0,17.0,, South Brandon, NM 35943",455-719-9588x009,ENG3401,Field Poetics,RM3Z1@UoNEHT.ac.uk,,,8.0,1.0,3.0,
South Brandon, NM 35943",455-719-9588x009,ENG3402,Mastering Wider Media,MB1Z1@UoNEHT.ac.uk,,,11.0,7.0,, South Brandon, NM 35943",455-719-9588x009,ENG3403,Field English Literature,JS2Z1@UoNEHT.ac.uk,CC1Z1@UoNEHT.ac.uk,,,13.0,20.0,13.0
South Brandon, NM 35943",455-719-9588x009,ENG3404,Advanced Formal Speech,AE1Z1@UoNEHT.ac.uk,RC1Z1@UoNEHT.ac.uk,,,28.0,16.0, South Brandon, NM 35943",455-719-9588x009,ENG3405,Practical English Grammar,LG1Z1@UoNEHT.ac.uk,JS2Z1@UoNEHT.ac.uk,NC1Z1@UoNEHT.ac.uk,63.0,10.0,9.0,
South Brandon, NM 35943",455-719-9588x009,ENG3406,Field Rhetoric,MD1Z1@UoNEHT.ac.uk,,,72.0,20.0,, South Brandon, NM 35943",455-719-9588x009,ENG3407,Field Creative Writing,MH2Z1@UoNEHT.ac.uk,,,72.0,4.0,7.0,
South Brandon, NM 35943",,ENG4401,Theoretical Rhetoric,MR1Z1@UoNEHT.ac.uk,EH1Z1@UoNEHT.ac.uk,RR1Z1@UoNEHT.ac.uk,64.0,,, South Brandon, NM 35943",,ENG4402,Master's English Grammar,DS1Z1@UoNEHT.ac.uk,NC1Z1@UoNEHT.ac.uk,,50.0,7.0,7.0,
South Brandon, NM 35943",,ENG4403,Master's Creative Writing,KB1Z1@UoNEHT.ac.uk,,,18.0,5.0,24.0,18.0 South Brandon, NM 35943",,ENG4404,Expert Poetics,TM1Z1@UoNEHT.ac.uk,NY1Z1@UoNEHT.ac.uk,CC1Z1@UoNEHT.ac.uk,,9.0,26.0,34.0
South Brandon, NM 35943",,ENG4405,Expert Formal Speech,KB1Z1@UoNEHT.ac.uk,RR1Z1@UoNEHT.ac.uk,,,22.0,27.0, South Brandon, NM 35943",,ENG4406,Expert Wider Media,MD1Z1@UoNEHT.ac.uk,LG1Z1@UoNEHT.ac.uk,KS2Z1@UoNEHT.ac.uk,4.0,40.0,,
South Brandon, NM 35943",,ENG4407,Master's English Literature,YC1Z1@UoNEHT.ac.uk,JC1Z1@UoNEHT.ac.uk,LH1Z1@UoNEHT.ac.uk,54.0,1.0,, South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4401,Master's Design,JW2Z1@UoNEHT.ac.uk,CT1Z1@UoNEHT.ac.uk,,7.0,10.0,,
South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4402,Master's Microsystems,LN1Z1@UoNEHT.ac.uk,AD2Z1@UoNEHT.ac.uk,CJ1Z1@UoNEHT.ac.uk,2.0,1.0,5.0, South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4403,Mastering Programming,RR2Z1@UoNEHT.ac.uk,,,59.0,,,
South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4404,Master's Statistics,CT1Z1@UoNEHT.ac.uk,AS1Z1@UoNEHT.ac.uk,LK1Z1@UoNEHT.ac.uk,8.0,23.0,18.0,16.0 South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4405,Theoretical Hardware,GW1Z1@UoNEHT.ac.uk,,,52.0,23.0,,
South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4406,Theoretical Modelling,JS3Z1@UoNEHT.ac.uk,,,43.0,,, South Brianhaven, SD 29722",(287)329-9761x82738,ELEC4407,Master's Ethics and Standards,MW1Z1@UoNEHT.ac.uk,PG2Z1@UoNEHT.ac.uk,TW1Z1@UoNEHT.ac.uk,79.0,1.0,6.0,
South Brittany, MP 84153",,GER3401,Mastering German Grammar,KB1Z1@UoNEHT.ac.uk,,,25.0,10.0,9.0, South Brittany, MP 84153",,GER3402,Advanced German Literature,CS1Z1@UoNEHT.ac.uk,,,50.0,2.0,6.0,
South Brittany, MP 84153",,GER3403,Mastering Poetics,AT2Z1@UoNEHT.ac.uk,JD3Z1@UoNEHT.ac.uk,EM1Z1@UoNEHT.ac.uk,74.0,8.0,, South Brittany, MP 84153",,GER3404,Field Rhetoric,MM1Z1@UoNEHT.ac.uk,,,26.0,17.0,,
South Brittany, MP 84153",,GER3405,Field Creative Writing,JC1Z1@UoNEHT.ac.uk,,,94.0,,, South Brittany, MP 84153",,GER3406,Practical Formal Speech,JM1Z1@UoNEHT.ac.uk,,,25.0,9.0,11.0,24.0
South Brittany, MP 84153",,GER3407,Field Wider Media,BE2Z1@UoNEHT.ac.uk,JM3Z1@UoNEHT.ac.uk,,,12.0,18.0,32.0 South Cassandra, OK 11758",212.294.4188x03163,ENG3401,Field Poetics,RM3Z1@UoNEHT.ac.uk,,,62.0,8.0,10.0,
South Cassandra, OK 11758",212.294.4188x03163,ENG3402,Mastering Wider Media,MB1Z1@UoNEHT.ac.uk,,,19.0,7.0,, South Cassandra, OK 11758",212.294.4188x03163,ENG3403,Field English Literature,JS2Z1@UoNEHT.ac.uk,CC1Z1@UoNEHT.ac.uk,,,5.0,14.0,5.0
South Cassandra, OK 11758",212.294.4188x03163,ENG3404,Advanced Formal Speech,AE1Z1@UoNEHT.ac.uk,RC1Z1@UoNEHT.ac.uk,,,33.0,4.0, South Cassandra, OK 11758",212.294.4188x03163,ENG3405,Practical English Grammar,LG1Z1@UoNEHT.ac.uk,JS2Z1@UoNEHT.ac.uk,NC1Z1@UoNEHT.ac.uk,18.0,5.0,9.0,
South Cassandra, OK 11758",212.294.4188x03163,ENG3406,Field Rhetoric,MD1Z1@UoNEHT.ac.uk,,,56.0,7.0,, South Cassandra, OK 11758",212.294.4188x03163,ENG3407,Field Creative Writing,MH2Z1@UoNEHT.ac.uk,,,62.0,7.0,3.0,
South Catherineview, NJ 98513",9413347267,ANIM3401,Mastering Blending,LM2Z1@UoNEHT.ac.uk,NC2Z1@UoNEHT.ac.uk,MS2Z1@UoNEHT.ac.uk,25.0,,, South Catherineview, NJ 98513",9413347267,ANIM3402,Mastering Lighting,MS1Z1@UoNEHT.ac.uk,DM1Z1@UoNEHT.ac.uk,,37.0,11.0,,
South Catherineview, NJ 98513",9413347267,ANIM3403,Practical Animation,JD2Z1@UoNEHT.ac.uk,NL1Z1@UoNEHT.ac.uk,MA1Z1@UoNEHT.ac.uk,24.0,13.0,3.0,22.0 South Catherineview, NJ 98513",9413347267,ANIM3404,Practical Modelling,DM1Z1@UoNEHT.ac.uk,MA1Z1@UoNEHT.ac.uk,,15.0,19.0,,
South Catherineview, NJ 98513",9413347267,ANIM3405,Mastering Rigging,MM2Z1@UoNEHT.ac.uk,,,,35.0,40.0, South Cathyburgh, MD 58317",+1-896-232-8037x7816,GER3401,Mastering German Grammar,KB1Z1@UoNEHT.ac.uk,,,59.0,4.0,5.0,
South Cathyburgh, MD 58317",+1-896-232-8037x7816,GER3402,Advanced German Literature,CS1Z1@UoNEHT.ac.uk,,,3.0,6.0,4.0, South Cathyburgh, MD 58317",+1-896-232-8037x7816,GER3403,Mastering Poetics,AT2Z1@UoNEHT.ac.uk,JD3Z1@UoNEHT.ac.uk,EM1Z1@UoNEHT.ac.uk,7.0,17.0,,
South Cathyburgh, MD 58317",+1-896-232-8037x7816,GER3404,Field Rhetoric,MM1Z1@UoNEHT.ac.uk,,,3.0,15.0,, South Cathyburgh, MD 58317",+1-896-232-8037x7816,GER3405,Field Creative Writing,JC1Z1@UoNEHT.ac.uk,,,56.0,,,
